sig_date,code,name,tag,regime,layers,in_top5,in_wide,buy_date,buy,g20,g60,g120,maxgain,peak_off,peak_date,dd_off,maxdd,post_peak_dd,r10,end_ret,dip_first
2014-05-16,600089,特变电工,光伏,OSCILLATION,"all,ss",False,False,2014-05-19,4.221,8.15,15.4,31.95,31.95,120,2014-11-11,1,-1.87,-5.06,5.61,27.01,True
2014-05-16,600111,北方稀土,有色金属,OSCILLATION,"all,none",False,False,2014-05-19,12.45,1.51,27.4,27.4,27.4,56,2014-08-05,12,-3.46,-17.17,-0.15,10.39,True
2014-05-16,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2014-05-19,6.604,11.24,13.01,31.88,31.88,113,2014-10-31,50,-4.77,-6.98,5.96,25.12,True
2014-05-16,600487,亨通光电,通信,OSCILLATION,all,False,False,2014-05-19,2.896,4.9,24.46,63.45,63.45,113,2015-01-20,8,-1.35,-10.42,2.43,47.32,True
2014-05-16,600549,厦门钨业,电池/有色金属,OSCILLATION,all,True,False,2014-05-19,12.927,5.72,41.84,41.84,41.84,56,2014-08-05,3,-2.3,-20.06,1.4,23.2,True
2014-05-16,601012,隆基绿能,光伏,OSCILLATION,all,False,False,2014-05-19,1.064,8.49,45.67,72.2,72.2,74,2014-09-11,3,-1.85,-20.34,5.25,43.35,True
2014-05-16,601898,中煤能源,煤炭,OSCILLATION,"all,ss",False,False,2014-05-19,3.264,1.59,10.44,18.89,18.89,120,2014-11-11,23,-3.32,-4.63,0.22,16.53,True
2014-05-16,601899,紫金矿业,有色金属/上证50,OSCILLATION,all,False,False,2014-05-19,1.557,1.13,13.53,23.68,23.68,112,2014-10-30,23,-3.01,-5.47,-0.38,18.8,True
2014-05-16,603993,洛阳钼业,有色金属,OSCILLATION,all,False,False,2014-05-19,1.661,7.74,24.43,24.43,24.43,50,2014-07-28,16,-5.92,-13.78,0.76,18.97,True
2014-05-23,000657,中钨高新,有色金属,BEARISH,"all,none",False,False,2014-05-26,5.613,14.77,24.15,54.74,54.74,110,2014-11-05,4,-4.17,-10.22,-0.38,47.26,True
2014-05-23,002050,三花智控,电池/家电,BEARISH,"all,none",True,False,2014-05-26,2.302,8.32,33.19,52.44,52.44,120,2015-02-25,10,-4.69,-1.93,-3.35,50.93,True
2014-05-23,002179,中航光电,军工,BEARISH,all,False,False,2014-05-26,2.968,15.15,48.0,94.18,94.18,106,2014-10-29,2,-1.17,-16.88,2.93,67.58,True
2014-05-23,002230,科大讯飞,计算机/机器人,BEARISH,"all,ss",True,False,2014-05-26,10.168,19.52,25.36,39.04,39.04,90,2014-09-30,43,-4.46,-16.0,-2.48,24.23,True
2014-05-23,002371,北方华创,半导体/芯片,BEARISH,all,True,False,2014-05-26,12.535,8.1,24.19,46.36,46.36,113,2014-11-07,7,-2.66,-9.32,-0.76,36.41,True
2014-05-23,002555,三七互娱,游戏/传媒,BEARISH,"all,none",False,False,2014-05-28,6.088,14.47,26.28,26.28,26.28,28,2014-07-07,115,-16.57,-33.93,8.07,11.34,False
2014-05-23,002594,比亚迪,电池/汽车,BEARISH,"all,none",True,False,2014-05-26,14.244,10.01,20.72,22.25,22.25,75,2014-09-09,117,-4.84,-22.16,2.81,-3.53,False
2014-05-23,300059,东方财富,证券/创业板,BEARISH,"all,ss",False,True,2014-05-26,1.145,17.09,17.09,97.88,97.88,120,2014-11-19,43,-8.12,-8.54,6.72,88.82,True
2014-05-23,300124,汇川技术,机器人,BEARISH,all,False,False,2014-05-26,8.483,4.94,11.55,13.87,13.87,77,2014-09-11,118,-13.57,-24.1,-11.35,-8.23,False
2014-05-23,300308,中际旭创,通信/人工智能,BEARISH,all,True,True,2014-05-26,3.115,4.98,12.85,40.21,40.21,92,2014-10-09,18,-12.98,-17.83,-3.16,34.53,True
2014-05-23,600030,中信证券,证券,BEARISH,"all,nat,natbig",False,False,2014-05-26,9.813,1.83,16.19,31.42,31.42,117,2014-11-13,3,-2.42,-6.3,-1.98,23.8,True
2014-05-23,600089,特变电工,光伏,BEARISH,"all,ss",False,False,2014-05-26,4.3,6.16,13.41,29.53,29.53,115,2014-11-11,7,-2.75,-8.7,-1.7,19.18,True
2014-05-23,600111,北方稀土,有色金属,BEARISH,"all,none",False,False,2014-05-26,12.538,0.7,26.51,26.51,26.51,51,2014-08-05,7,-4.14,-17.17,-1.0,12.06,True
2014-05-23,600276,恒瑞医药,创新药/医药,BEARISH,"all,none",True,False,2014-05-26,7.016,4.7,7.34,24.13,24.13,108,2014-10-31,45,-10.37,-7.18,3.12,16.85,True
2014-05-23,600487,亨通光电,通信,BEARISH,all,False,False,2014-05-26,2.939,3.38,24.9,61.09,61.09,108,2015-01-20,3,-2.77,-14.28,1.49,42.76,True
2014-05-23,600549,厦门钨业,电池/有色金属,BEARISH,all,True,False,2014-05-26,12.837,6.86,42.84,42.84,42.84,51,2014-08-05,19,-0.82,-20.06,4.78,25.63,True
2014-05-23,601012,隆基绿能,光伏,BEARISH,all,False,False,2014-05-26,1.095,24.68,50.03,67.43,67.43,69,2014-09-11,10,-4.12,-23.16,-1.73,30.0,True
2014-05-23,601898,中煤能源,煤炭,BEARISH,"all,ss",False,False,2014-05-26,3.284,0.98,9.77,18.36,18.36,116,2014-11-12,18,-3.91,-4.46,-2.34,13.87,True
2014-05-23,601899,紫金矿业,有色金属/上证50,BEARISH,all,False,False,2014-05-26,1.569,0.0,12.69,22.76,22.76,107,2014-10-30,18,-3.73,-5.47,-1.87,17.54,True
2014-05-23,603993,洛阳钼业,有色金属,BEARISH,all,False,False,2014-05-26,1.62,15.86,27.53,27.68,27.68,117,2014-11-13,11,-3.58,-5.6,-1.09,24.73,True
2014-05-30,000657,中钨高新,有色金属,BULLISH,"all,none",False,False,2014-06-03,5.518,16.76,39.89,57.42,57.42,105,2014-11-05,1,-2.12,-10.22,2.89,48.75,True
2014-05-30,002050,三花智控,电池/家电,BULLISH,"all,none",True,False,2014-06-03,2.258,10.63,35.8,60.79,60.79,118,2015-03-02,5,-2.82,-3.62,5.9,56.06,True
2014-05-30,002179,中航光电,军工,BULLISH,all,False,False,2014-06-03,3.097,17.51,46.06,86.07,86.07,101,2014-10-29,2,-3.37,-16.88,8.41,65.63,True
2014-05-30,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss",True,False,2014-06-03,10.318,17.78,23.55,37.02,37.02,85,2014-09-30,38,-5.85,-16.0,8.42,24.79,True
2014-05-30,002371,北方华创,半导体/芯片,BULLISH,all,True,False,2014-06-03,13.345,3.62,20.83,37.47,37.47,108,2014-11-07,2,-8.58,-9.32,-2.6,33.64,True
2014-05-30,002594,比亚迪,电池/汽车,BULLISH,"all,none",True,False,2014-06-03,14.958,9.43,14.95,16.41,16.41,70,2014-09-09,112,-9.38,-22.16,1.01,-5.57,False
2014-05-30,300124,汇川技术,机器人,BULLISH,all,False,False,2014-06-03,8.083,14.7,17.07,19.5,19.5,72,2014-09-11,113,-9.3,-24.1,1.67,5.26,False
2014-05-30,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2014-06-03,4.087,26.64,45.37,58.46,58.46,68,2014-09-05,2,-1.81,-22.89,18.89,41.61,True
2014-05-30,300308,中际旭创,通信/人工智能,BULLISH,all,True,True,2014-06-03,3.193,2.39,10.07,53.25,53.25,117,2014-11-27,13,-15.12,-10.77,-5.47,39.83,True
2014-05-30,600030,中信证券,证券,BULLISH,"all,nat,natbig",False,False,2014-06-03,9.72,2.81,17.3,42.22,42.22,119,2014-11-24,5,-1.4,-3.07,2.44,39.12,True
2014-05-30,600089,特变电工,光伏,BULLISH,"all,ss",False,False,2014-06-03,4.469,0.92,9.12,24.63,24.63,110,2014-11-11,2,-6.43,-9.01,-0.21,20.85,True
2014-05-30,600111,北方稀土,有色金属,BULLISH,"all,none",False,False,2014-06-03,12.438,5.93,27.52,27.52,27.52,46,2014-08-05,2,-3.37,-17.17,-0.5,17.48,True
2014-05-30,600487,亨通光电,通信,BULLISH,all,False,False,2014-06-03,3.006,2.91,22.09,57.47,57.47,103,2015-01-20,14,-4.1,-15.16,0.06,42.06,True
2014-05-30,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2014-06-03,13.169,4.97,39.24,39.24,39.24,46,2014-08-05,14,-3.32,-20.06,1.15,32.25,True
2014-05-30,601012,隆基绿能,光伏,BULLISH,all,False,False,2014-06-03,1.118,22.11,52.67,63.98,63.98,64,2014-09-11,5,-6.1,-27.42,3.16,21.01,True
2014-05-30,601898,中煤能源,煤炭,BULLISH,"all,ss",False,False,2014-06-03,3.271,0.59,10.2,18.83,18.83,111,2014-11-12,13,-3.53,-5.28,-0.98,17.85,True
2014-05-30,601899,紫金矿业,有色金属/上证50,BULLISH,all,False,False,2014-06-03,1.552,0.38,13.96,27.92,27.92,120,2014-11-25,13,-2.64,-5.9,0.0,26.79,True
2014-06-09,000657,中钨高新,有色金属,OSCILLATION,"all,none",False,False,2014-06-10,5.592,15.21,38.03,55.33,55.33,100,2014-11-05,1,-1.24,-10.22,10.08,49.82,True
2014-06-09,002050,三花智控,电池/家电,OSCILLATION,"all,none",True,False,2014-06-10,2.227,16.59,42.94,63.03,63.03,113,2015-03-02,1,-1.29,-5.43,10.23,59.25,True
2014-06-09,002179,中航光电,军工,OSCILLATION,all,False,False,2014-06-10,3.047,19.45,56.76,89.13,89.13,96,2014-10-29,1,-0.63,-18.29,10.26,58.79,True
2014-06-09,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,ss",True,False,2014-06-10,9.929,28.39,28.39,42.39,42.39,80,2014-09-30,33,-2.15,-16.0,20.12,32.78,True
2014-06-09,002371,北方华创,半导体/芯片,OSCILLATION,all,True,False,2014-06-10,12.426,12.67,29.77,47.64,47.64,103,2014-11-07,8,-1.15,-9.32,0.33,42.55,True
2014-06-09,002555,三七互娱,游戏/传媒,OSCILLATION,"all,none",False,False,2014-06-10,5.884,30.65,30.65,35.88,35.88,118,2014-12-16,107,-13.68,-8.99,10.24,25.42,True
2014-06-09,002594,比亚迪,电池/汽车,OSCILLATION,"all,none",True,False,2014-06-10,14.651,11.72,17.37,18.85,18.85,65,2014-09-09,107,-7.48,-22.16,2.36,-4.7,False
2014-06-09,300059,东方财富,证券/创业板,OSCILLATION,"all,ss",False,True,2014-06-10,1.221,9.81,26.45,144.87,144.87,120,2014-12-03,33,-13.84,-11.27,4.55,138.13,True
2014-06-09,300124,汇川技术,机器人,OSCILLATION,all,False,False,2014-06-10,7.512,25.97,25.97,28.59,28.59,67,2014-09-11,108,-2.4,-24.1,12.18,16.23,False
2014-06-09,300274,阳光电源,光伏/创业板,OSCILLATION,"all,ss",False,True,2014-06-10,4.403,23.18,34.91,47.07,47.07,63,2014-09-05,1,-5.73,-22.89,10.47,25.91,True
2014-06-09,300308,中际旭创,通信/人工智能,OSCILLATION,all,True,True,2014-06-10,3.038,14.4,15.69,61.08,61.08,112,2014-11-27,8,-10.79,-17.12,-3.51,33.9,True
2014-06-09,600030,中信证券,证券,OSCILLATION,"all,nat,natbig",False,False,2014-06-10,9.662,3.42,18.0,60.48,60.48,120,2014-12-02,1,-0.52,-9.83,0.08,57.35,True
2014-06-09,600089,特变电工,光伏,OSCILLATION,"all,ss",False,False,2014-06-10,4.243,6.28,14.92,31.25,31.25,105,2014-11-11,9,-1.16,-9.01,1.1,26.74,True
2014-06-09,600111,北方稀土,有色金属,OSCILLATION,"all,none",False,False,2014-06-10,12.375,6.46,28.17,28.17,28.17,41,2014-08-05,7,-1.72,-17.17,0.15,18.83,True
2014-06-09,600487,亨通光电,通信,OSCILLATION,all,False,False,2014-06-10,3.004,7.21,22.17,57.57,57.57,98,2015-01-20,9,-4.04,-15.16,-0.46,41.49,True
2014-06-09,600549,厦门钨业,电池/有色金属,OSCILLATION,all,True,False,2014-06-10,13.38,5.42,37.04,37.04,37.04,41,2014-08-05,9,-4.85,-20.06,-0.83,27.38,True
2014-06-09,601012,隆基绿能,光伏,OSCILLATION,all,False,False,2014-06-10,1.076,26.86,70.36,70.36,70.36,59,2014-09-11,1,-1.37,-27.82,22.51,34.88,True
2014-06-09,601898,中煤能源,煤炭,OSCILLATION,"all,ss",False,False,2014-06-10,3.213,2.0,12.18,34.94,34.94,120,2014-12-02,8,-1.8,-4.59,0.2,34.34,True
2014-06-09,601899,紫金矿业,有色金属/上证50,OSCILLATION,all,False,False,2014-06-10,1.54,2.66,14.83,30.42,30.42,120,2014-12-02,8,-1.9,-1.75,0.0,29.28,True
2014-06-09,603993,洛阳钼业,有色金属,OSCILLATION,all,False,False,2014-06-10,1.61,16.9,28.33,54.15,54.15,119,2014-12-01,1,-2.97,-6.9,11.89,46.64,True
2014-06-16,000657,中钨高新,有色金属,BULLISH,"all,none",False,False,2014-06-17,5.677,13.48,35.96,56.75,56.75,120,2014-12-10,2,-2.15,-10.04,5.99,56.75,True
2014-06-16,002371,北方华创,半导体/芯片,BULLISH,all,True,False,2014-06-17,12.998,9.7,26.84,41.14,41.14,98,2014-11-07,3,-5.5,-9.32,5.66,31.97,True
2014-06-16,002555,三七互娱,游戏/传媒,BULLISH,"all,none",False,False,2014-06-17,6.544,17.48,17.48,22.18,22.18,113,2014-12-16,102,-22.38,-25.47,6.9,0.85,True
2014-06-16,002594,比亚迪,电池/汽车,BULLISH,"all,none",True,False,2014-06-17,15.029,8.91,15.86,15.86,15.86,60,2014-09-09,120,-15.61,-27.16,1.26,-15.33,False
2014-06-16,300124,汇川技术,机器人,BULLISH,all,False,False,2014-06-17,8.224,15.06,15.06,17.46,17.46,62,2014-09-11,103,-10.85,-24.1,10.68,-4.38,False
2014-06-16,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2014-06-17,4.877,11.22,32.79,32.79,32.79,58,2014-09-05,3,-10.84,-22.89,4.98,7.57,True
2014-06-16,300308,中际旭创,通信/人工智能,BULLISH,all,True,True,2014-06-17,3.027,16.11,18.42,61.66,61.66,107,2014-11-27,3,-10.46,-18.8,5.21,49.97,True
2014-06-16,600030,中信证券,证券,BULLISH,"all,nat,natbig",False,False,2014-06-17,9.921,0.87,17.68,120.26,120.26,120,2014-12-09,4,-3.11,-13.16,-1.01,109.32,True
2014-06-16,600089,特变电工,光伏,BULLISH,"all,ss",False,False,2014-06-17,4.454,2.66,19.36,43.53,43.53,120,2014-12-09,4,-5.82,-11.37,-3.16,29.87,True
2014-06-16,600111,北方稀土,有色金属,BULLISH,"all,none",False,False,2014-06-17,12.375,6.87,28.17,36.29,36.29,120,2014-12-09,2,-1.72,-9.59,2.27,24.43,True
2014-06-16,600276,恒瑞医药,创新药/医药,BULLISH,"all,none",True,False,2014-06-17,7.129,2.36,5.88,22.16,22.16,93,2014-10-31,30,-11.78,-12.8,0.45,8.38,True
2014-06-16,600487,亨通光电,通信,BULLISH,all,False,False,2014-06-17,3.008,11.3,27.43,57.37,57.37,93,2015-01-20,4,-4.16,-15.16,2.18,49.37,True
2014-06-16,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2014-06-17,13.37,15.5,37.14,39.97,39.97,117,2014-12-04,4,-4.78,-8.85,1.39,28.45,True
2014-06-16,601012,隆基绿能,光伏,BULLISH,all,False,False,2014-06-17,1.153,20.22,58.96,58.96,58.96,54,2014-09-11,1,-0.71,-27.82,8.4,19.87,True
2014-06-16,601898,中煤能源,煤炭,BULLISH,"all,ss",False,False,2014-06-17,3.232,1.39,11.51,49.61,49.61,120,2014-12-09,3,-2.38,-9.29,0.4,36.52,True
2014-06-16,601899,紫金矿业,有色金属/上证50,BULLISH,all,False,False,2014-06-17,1.546,2.27,14.39,46.97,46.97,120,2014-12-09,3,-2.27,-7.22,0.0,37.88,True
2014-06-16,603993,洛阳钼业,有色金属,BULLISH,all,False,False,2014-06-17,1.676,12.33,23.31,55.49,55.49,117,2014-12-04,2,-2.41,-15.76,6.02,35.49,True
2014-06-23,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,ss",True,False,2014-06-24,11.896,7.16,7.16,18.84,18.84,70,2014-09-30,23,-18.34,-16.0,2.88,10.68,True
2014-06-23,002371,北方华创,半导体/芯片,OSCILLATION,all,True,False,2014-06-24,12.603,20.0,30.81,65.14,65.14,120,2014-12-16,1,-0.49,-7.04,8.43,59.46,True
2014-06-23,002555,三七互娱,游戏/传媒,OSCILLATION,"all,none",False,False,2014-06-24,6.469,18.83,18.83,23.59,23.59,108,2014-12-16,97,-21.49,-25.49,16.8,-7.91,True
2014-06-23,002594,比亚迪,电池/汽车,OSCILLATION,"all,none",True,False,2014-06-24,15.205,7.65,14.52,14.52,14.52,55,2014-09-09,116,-16.69,-27.25,0.63,-11.97,False
2014-06-23,300059,东方财富,证券/创业板,OSCILLATION,"all,ss",False,True,2014-06-24,1.272,2.77,22.11,202.41,202.41,120,2014-12-17,23,-17.32,-6.2,-4.79,190.72,True
2014-06-23,300308,中际旭创,通信/人工智能,OSCILLATION,all,True,True,2014-06-24,2.965,18.57,26.02,65.09,65.09,102,2014-11-27,1,-1.47,-24.59,13.41,27.28,True
2014-06-23,600030,中信证券,证券,OSCILLATION,"all,nat,natbig",False,False,2014-06-24,9.677,4.9,20.65,138.59,138.59,120,2014-12-16,2,-0.22,-7.69,1.71,138.59,True
2014-06-23,600089,特变电工,光伏,OSCILLATION,"all,ss",False,False,2014-06-24,4.285,6.71,27.76,53.15,53.15,120,2014-12-16,2,-1.71,-5.07,1.58,48.02,True
2014-06-23,600111,北方稀土,有色金属,OSCILLATION,"all,none",False,False,2014-06-24,12.338,8.25,28.56,42.33,42.33,118,2014-12-12,1,-0.15,-10.74,1.37,30.58,True
2014-06-23,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2014-06-24,7.297,0.0,3.44,19.35,19.35,88,2014-10-31,25,-13.81,-12.8,-3.21,14.54,True
2014-06-23,600487,亨通光电,通信,OSCILLATION,all,False,False,2014-06-24,3.03,10.5,27.16,56.23,56.23,88,2015-01-20,2,-2.1,-15.16,5.05,40.81,True
2014-06-23,600549,厦门钨业,电池/有色金属,OSCILLATION,all,True,False,2014-06-24,13.249,18.76,38.39,41.24,41.24,112,2014-12-04,1,-0.91,-9.76,3.19,29.89,True
2014-06-23,601898,中煤能源,煤炭,OSCILLATION,"all,ss",False,False,2014-06-24,3.22,1.79,15.54,50.21,50.21,115,2014-12-09,1,-0.6,-11.27,0.6,43.63,True
2014-06-23,601899,紫金矿业,有色金属/上证50,OSCILLATION,all,False,False,2014-06-24,1.534,3.44,20.23,48.09,48.09,115,2014-12-09,1,-0.38,-6.19,1.91,45.42,True
2014-06-23,603993,洛阳钼业,有色金属,OSCILLATION,all,False,False,2014-06-24,1.787,11.14,15.66,45.84,45.84,112,2014-12-04,13,-2.82,-15.76,0.14,36.11,True
2014-06-30,000657,中钨高新,有色金属,OSCILLATION,"all,none",False,False,2014-07-01,6.017,12.81,35.07,59.55,59.55,112,2014-12-12,15,-4.86,-16.06,3.36,41.35,True
2014-06-30,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,ss",True,False,2014-07-01,11.554,10.33,10.33,22.36,22.36,65,2014-09-30,18,-15.92,-16.0,-2.74,8.7,True
2014-06-30,002371,北方华创,半导体/芯片,OSCILLATION,all,True,False,2014-07-01,13.741,10.06,22.16,51.46,51.46,115,2014-12-16,20,-2.33,-13.09,0.54,32.28,True
2014-06-30,002594,比亚迪,电池/汽车,OSCILLATION,"all,none",True,False,2014-07-01,15.221,4.21,14.4,14.4,14.4,50,2014-09-09,119,-28.74,-37.71,2.61,-25.87,False
2014-06-30,300059,东方财富,证券/创业板,OSCILLATION,"all,ss",False,True,2014-07-01,1.298,0.33,34.03,205.57,205.57,116,2014-12-18,18,-18.95,-24.83,-11.62,137.76,True
2014-06-30,300124,汇川技术,机器人,OSCILLATION,all,False,False,2014-07-01,9.043,4.64,6.82,6.82,6.82,52,2014-09-11,93,-18.93,-24.1,-8.06,-4.45,False
2014-06-30,300308,中际旭创,通信/人工智能,OSCILLATION,all,True,True,2014-07-01,3.196,9.98,16.88,53.13,53.13,97,2014-11-27,18,-5.88,-25.95,2.39,14.73,True
2014-06-30,600030,中信证券,证券,OSCILLATION,"all,nat,natbig",False,False,2014-07-01,9.849,14.59,18.54,160.18,160.18,117,2014-12-18,8,-1.09,-9.9,1.53,143.46,True
2014-06-30,600089,特变电工,光伏,OSCILLATION,"all,ss",False,False,2014-07-01,4.335,10.01,26.26,64.61,64.61,119,2014-12-22,7,-2.34,-10.27,4.29,49.01,True
2014-06-30,600111,北方稀土,有色金属,OSCILLATION,"all,none",False,False,2014-07-01,12.713,14.84,24.77,38.13,38.13,113,2014-12-12,6,-2.16,-12.52,3.19,25.06,True
2014-06-30,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2014-07-01,7.176,1.1,14.23,21.37,21.37,83,2014-10-31,20,-12.36,-12.8,-2.64,8.98,True
2014-06-30,600487,亨通光电,通信,OSCILLATION,all,False,False,2014-07-01,3.07,9.07,25.51,54.66,54.66,120,2015-03-19,1,-1.04,-5.86,8.22,53.88,True
2014-06-30,600549,厦门钨业,电池/有色金属,OSCILLATION,all,True,False,2014-07-01,13.617,28.64,34.66,37.43,37.43,107,2014-12-04,1,-0.74,-11.94,12.45,27.53,True
2014-06-30,601898,中煤能源,煤炭,OSCILLATION,"all,ss",False,False,2014-07-01,3.245,7.31,14.63,66.22,66.22,119,2014-12-22,8,-1.38,-7.14,-0.59,55.54,True
2014-06-30,601899,紫金矿业,有色金属/上证50,OSCILLATION,all,False,False,2014-07-01,1.546,7.2,19.32,59.09,59.09,119,2014-12-22,1,-0.38,-7.38,1.52,48.11,True
2014-06-30,603993,洛阳钼业,有色金属,OSCILLATION,all,False,False,2014-07-01,1.777,16.31,16.31,46.67,46.67,107,2014-12-04,8,-2.27,-15.76,1.42,31.21,True
2014-07-07,000657,中钨高新,有色金属,BULLISH,"all,none",False,False,2014-07-08,5.991,16.33,35.67,60.26,60.26,107,2014-12-12,10,-4.44,-16.06,-3.46,43.13,True
2014-07-07,002050,三花智控,电池/家电,BULLISH,"all,none",True,False,2014-07-08,2.467,13.81,39.34,117.52,117.52,118,2015-04-07,3,-1.16,-11.89,5.82,106.71,True
2014-07-07,002230,科大讯飞,计算机/机器人,BULLISH,"all,ss",True,False,2014-07-08,12.29,0.52,15.04,15.04,15.04,60,2014-09-30,13,-20.95,-20.42,-11.03,-3.2,True
2014-07-07,002371,北方华创,半导体/芯片,BULLISH,all,True,False,2014-07-08,13.679,10.56,26.94,52.14,52.14,110,2014-12-16,15,-1.89,-14.73,6.03,30.68,True
2014-07-07,002594,比亚迪,电池/汽车,BULLISH,"all,none",True,False,2014-07-08,15.295,10.41,13.85,13.85,13.85,45,2014-09-09,114,-29.08,-37.71,-3.56,-20.16,False
2014-07-07,300059,东方财富,证券/创业板,BULLISH,"all,ss",False,True,2014-07-08,1.204,4.35,44.51,229.46,229.46,111,2014-12-18,13,-12.61,-26.13,-7.28,149.24,True
2014-07-07,300274,阳光电源,光伏/创业板,BULLISH,"all,ss",False,True,2014-07-08,5.138,1.86,26.03,26.03,26.03,43,2014-09-05,13,-15.14,-28.25,-10.11,-2.45,True
2014-07-07,300308,中际旭创,通信/人工智能,BULLISH,all,True,True,2014-07-08,3.373,4.21,13.47,45.09,45.09,92,2014-11-27,13,-10.82,-31.66,-8.68,13.73,True
2014-07-07,600030,中信证券,证券,BULLISH,"all,nat,natbig",False,False,2014-07-08,9.849,15.76,18.54,169.52,169.52,120,2014-12-30,3,-1.09,-10.02,1.9,161.34,True
2014-07-07,600089,特变电工,光伏,BULLISH,"all,ss",False,False,2014-07-08,4.352,9.97,25.77,63.97,63.97,114,2014-12-22,2,-2.72,-13.43,1.94,46.75,True
2014-07-07,600111,北方稀土,有色金属,BULLISH,"all,none",False,False,2014-07-08,12.575,20.76,26.13,39.64,39.64,108,2014-12-12,1,-1.09,-12.52,2.04,31.3,True
2014-07-07,600276,恒瑞医药,创新药/医药,BULLISH,"all,none",True,False,2014-07-08,7.042,5.98,17.21,23.68,23.68,78,2014-10-31,15,-10.69,-12.8,-1.03,14.01,True
2014-07-07,600487,亨通光电,通信,BULLISH,all,False,False,2014-07-08,3.177,8.39,28.72,60.32,60.32,119,2015-03-25,13,-1.75,-4.37,0.81,53.81,True
2014-07-07,600549,厦门钨业,电池/有色金属,BULLISH,all,True,False,2014-07-08,13.858,26.4,32.31,35.04,35.04,102,2014-12-04,1,-1.6,-11.94,5.08,25.56,True
2014-07-07,601012,隆基绿能,光伏,BULLISH,all,False,False,2014-07-08,1.307,9.36,40.28,40.28,40.28,47,2014-09-11,3,-6.28,-27.82,-0.44,31.8,True
2014-07-07,601898,中煤能源,煤炭,BULLISH,"all,ss",False,False,2014-07-08,3.239,8.52,15.25,66.55,66.55,114,2014-12-22,3,-1.19,-10.46,-0.4,53.67,True
2014-07-07,601899,紫金矿业,有色金属/上证50,BULLISH,all,False,False,2014-07-08,1.563,13.11,17.98,57.3,57.3,114,2014-12-22,1,-0.75,-10.95,0.0,43.45,True
2014-07-07,603993,洛阳钼业,有色金属,BULLISH,all,False,False,2014-07-08,1.789,15.49,15.49,45.63,45.63,102,2014-12-04,3,-2.96,-16.63,2.54,28.31,True
2014-07-14,002050,三花智控,电池/家电,OSCILLATION,"all,none",True,False,2014-07-15,2.496,14.14,37.74,143.14,143.14,117,2015-04-13,4,-0.49,-20.9,9.95,103.59,True
2014-07-14,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,ss",True,False,2014-07-15,11.169,1.57,26.58,26.58,26.58,55,2014-09-30,8,-13.02,-20.42,-5.36,8.46,True
2014-07-14,002371,北方华创,半导体/芯片,OSCILLATION,all,True,False,2014-07-15,13.775,9.79,28.59,51.09,51.09,105,2014-12-16,10,-2.57,-19.61,0.4,24.88,True
2014-07-14,002555,三七互娱,游戏/传媒,OSCILLATION,"all,none",False,False,2014-07-15,7.028,1.44,4.72,13.77,13.77,93,2014-12-16,82,-27.73,-26.24,-4.05,1.67,True
